intake_id,item_name,status,profile,category,Category_Group,track,pathway,gpu_model,vram_gb,unified_memory_gb,screen_size_in,thermal_flag,price_aud,Over_Budget,Price_Unknown,condition,retailer,verification_status,au_stock,seller_class,source_platform,batch,source_file,exceptional_override,shortlist_reason,soft_penalty_notes,Machine,Type,Performance_Headroom,Price_Value,Future_Proof,Portability,Track2_Avoidance,MCDA_Total,Seller_Risk_Multiplier,Source_Platform_Penalty,Risk_Adjustment,Adjusted_MCDA_Total,Policy_Status,Policy_Blockers,seller_risk_score,current_best_price_aud,current_best_retailer,current_best_url,in_stock_now,student_discount_possible,cashback_possible,cashback_source,stackable_coupons_confirmed,price_match_possible,price_beat_possible,effective_best_price_aud,promo_notes,pricing_checked_at,warranty_months_confirmed,acl_covered
intake-053,ERAZER Major X20 RTX 4070,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,RTX 4070,8.0,UNKNOWN,16.0,UNKNOWN,2999.0,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-053_erazer-major-x20-rtx-4070.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-053,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-071,GPD WIN 5,ACTIVE,Mini PC,mini pc,Complete_System,UNKNOWN,UNKNOWN,Radeon 8060S,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,Yes,New,UNKNOWN,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-071_gpd-win-5.md,,Passed gates,Price UNKNOWN — research required; AU stock: UNKNOWN,intake-071,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-038,Minisforum AI X1 Pro + DEG2 + RTX 5070 Ti,ACTIVE,Mini PC,mini pc,Complete_System,UNKNOWN,UNKNOWN,RTX 5070 Ti,16.0,UNKNOWN,UNKNOWN,UNKNOWN,3633.19,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-038_minisforum-ai-x1-pro-deg2-rtx-5070-ti.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-038,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-039,Minisforum X1 Lite + DEG1 + RTX 5070 Ti,ACTIVE,Mini PC,mini pc,Complete_System,UNKNOWN,UNKNOWN,RTX 5070 Ti,16.0,UNKNOWN,UNKNOWN,UNKNOWN,2851.98,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-039_minisforum-x1-lite-deg1-rtx-5070-ti.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-039,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-027,Gigabyte Radeon RX 9070 XT Gaming OC Ice 16G,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RX 9070 XT,16.0,UNKNOWN,UNKNOWN,UNKNOWN,1235.4,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-027_gigabyte-radeon-rx-9070-xt-gaming-oc-ice-16g.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-027,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-020,ASUS ROG Strix GeForce RTX 3090 OC 24GB GDDR6X,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RTX 3090,24.0,UNKNOWN,UNKNOWN,UNKNOWN,1250.0,No,,Refurbished,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-020_asus-rog-strix-geforce-rtx-3090-oc-24gb-gddr6x.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-020,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-021,NVIDIA GeForce RTX 3090 24GB 2SLOT Turbo Blower,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RTX 3090,24.0,UNKNOWN,UNKNOWN,UNKNOWN,1250.0,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-021_nvidia-geforce-rtx-3090-24gb-2slot-turbo-blower.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-021,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-057,ASRock Radeon RX 7900 XTX Phantom Gaming 24GB OC,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RX 7900 XTX,24.0,UNKNOWN,UNKNOWN,UNKNOWN,1229.0,No,,New,UNKNOWN,Verified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-057_asrock-radeon-rx-7900-xtx-phantom-gaming-24gb-oc.md,,Passed gates,AU stock: UNKNOWN,intake-057,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-067,EVGA FTW3 Ultra RTX 3090,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RTX 3090,24.0,UNKNOWN,UNKNOWN,UNKNOWN,1318.0,No,,Refurbished,UNKNOWN,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-067_evga-ftw3-ultra-rtx-3090.md,,Passed gates,AU stock: UNKNOWN,intake-067,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-030,GIGABYTE AORUS GeForce RTX 5090 Master Ice 32G,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RTX 5090,32.0,UNKNOWN,UNKNOWN,UNKNOWN,6499.0,Yes,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-030_gigabyte-aorus-geforce-rtx-5090-master-ice-32g.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $6,499.00); Unverified — confirm specs before scoring; AU stock: UNKNOWN",intake-030,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-031,ZOTAC Gaming GeForce RTX 5090 Solid OC,ACTIVE,Component,component,Standalone_GPU,UNKNOWN,UNKNOWN,RTX 5090,32.0,UNKNOWN,UNKNOWN,UNKNOWN,6569.95,Yes,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-031_zotac-gaming-geforce-rtx-5090-solid-oc.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $6,569.95); Unverified — confirm specs before scoring; AU stock: UNKNOWN",intake-031,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-070,NVIDIA RTX 2000 Ada 16GB,ACTIVE,Component,component,Workstation_GPU,UNKNOWN,UNKNOWN,RTX 2000 Ada,16.0,UNKNOWN,UNKNOWN,UNKNOWN,1233.0,No,,New,UNKNOWN,Verified,Yes,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-070_nvidia-rtx-2000-ada-16gb.md,,Passed gates,,intake-070,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-068,Intel Arc Pro B70,ACTIVE,Component,component,Workstation_GPU,UNKNOWN,UNKNOWN,Arc Pro B70,32.0,UNKNOWN,UNKNOWN,UNKNOWN,1423.0,No,,New,UNKNOWN,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-068_intel-arc-pro-b70.md,,Passed gates,AU stock: UNKNOWN,intake-068,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-069,NVIDIA RTX 5000 Ada 32GB,ACTIVE,Component,component,Workstation_GPU,UNKNOWN,UNKNOWN,RTX 5000 Ada,32.0,UNKNOWN,UNKNOWN,UNKNOWN,6368.0,Yes,,New,UNKNOWN,Verified,Yes,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-069_nvidia-rtx-5000-ada-32gb.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $6,368.00)",intake-069,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
intake-061,AMD Radeon Pro W7900 48GB ECC GDDR6,ACTIVE,Component,component,Workstation_GPU,UNKNOWN,UNKNOWN,Radeon Pro W7900,48.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,Yes,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/intake-061_amd-radeon-pro-w7900-48gb-ecc-gddr6.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-061,Candidate,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-001,dell outlet alienware m18 r2,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-001_dell-outlet-alienware-m18-r2.md,,Harvested from legacy log; unverified,,dell outlet alienware m18 r2,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-002,minisforum ai x1 pro deg2 rtx 5070 ti 850w psu,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-002_minisforum-ai-x1-pro-deg2-rtx-5070-ti-850w-psu.md,,Harvested from legacy log; unverified,,minisforum ai x1 pro deg2 rtx 5070 ti 850w psu,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-003,minisforum x1 lite deg1 rtx 5070 ti 850w psu,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-003_minisforum-x1-lite-deg1-rtx-5070-ti-850w-psu.md,,Harvested from legacy log; unverified,,minisforum x1 lite deg1 rtx 5070 ti 850w psu,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-004,asus zephyrus g16 5080,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-004_asus-zephyrus-g16-5080.md,,Harvested from legacy log; unverified,,asus zephyrus g16 5080,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-005,lenovo legion pro 5i 5070 ti,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-005_lenovo-legion-pro-5i-5070-ti.md,,Harvested from legacy log; unverified,,lenovo legion pro 5i 5070 ti,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-006,lenovo legion pro 7i 5080,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-006_lenovo-legion-pro-7i-5080.md,,Harvested from legacy log; unverified,,lenovo legion pro 7i 5080,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-007,metrocom custom 5700x rtx 4070 super,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-007_metrocom-custom-5700x-rtx-4070-super.md,,Harvested from legacy log; unverified,,metrocom custom 5700x rtx 4070 super,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-008,nebula titan nebula pc titan rtx 5070,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-008_nebula-titan-nebula-pc-titan-rtx-5070.md,,Harvested from legacy log; unverified,,nebula titan nebula pc titan rtx 5070,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-009,ple sidekick rtx 4070 super ex demo,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-009_ple-sidekick-rtx-4070-super-ex-demo.md,,Harvested from legacy log; unverified,,ple sidekick rtx 4070 super ex demo,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-010,acer predator helios 18 rtx 4090 refurbished,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-010_acer-predator-helios-18-rtx-4090-refurbished.md,,Harvested from legacy log; unverified,,acer predator helios 18 rtx 4090 refurbished,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-011,acer predator helios neo 16s ai rtx 5060 refurbished,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-011_acer-predator-helios-neo-16s-ai-rtx-5060-refurbished.md,,Harvested from legacy log; unverified,,acer predator helios neo 16s ai rtx 5060 refurbished,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-012,acer predator orion 7000 other rtx 4080s retail desktops,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-012_acer-predator-orion-7000-other-rtx-4080s-retail-desktops.md,,Harvested from legacy log; unverified,,acer predator orion 7000 other rtx 4080s retail desktops,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-013,acer predator orion 7000 rtx 4080 super desktop,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-013_acer-predator-orion-7000-rtx-4080-super-desktop.md,,Harvested from legacy log; unverified,,acer predator orion 7000 rtx 4080 super desktop,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-014,custom rtx 3090 24gb desktop refurbished thinkpad bundle,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-014_custom-rtx-3090-24gb-desktop-refurbished-thinkpad-bundle.md,,Harvested from legacy log; unverified,,custom rtx 3090 24gb desktop refurbished thinkpad bundle,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-015,evatech 7800x3d rtx 4070 ti desktop,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-015_evatech-7800x3d-rtx-4070-ti-desktop.md,,Harvested from legacy log; unverified,,evatech 7800x3d rtx 4070 ti desktop,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-016,msi rtx 3090 aero 24gb standalone gpu,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-016_msi-rtx-3090-aero-24gb-standalone-gpu.md,,Harvested from legacy log; unverified,,msi rtx 3090 aero 24gb standalone gpu,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-017,mike pc msi rtx 3090 aero 24gb gpu build route,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-017_mike-pc-msi-rtx-3090-aero-24gb-gpu-build-route.md,,Harvested from legacy log; unverified,,mike pc msi rtx 3090 aero 24gb gpu build route,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-018,nebula pc r7 7800x3d rtx 4080 desktop,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-018_nebula-pc-r7-7800x3d-rtx-4080-desktop.md,,Harvested from legacy log; unverified,,nebula pc r7 7800x3d rtx 4080 desktop,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-019,ple ai advanced rtx 5070 ti 16gb build,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-019_ple-ai-advanced-rtx-5070-ti-16gb-build.md,,Harvested from legacy log; unverified,,ple ai advanced rtx 5070 ti 16gb build,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-020,ple ai advanced rtx 5070 ti 16gb desktop,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-020_ple-ai-advanced-rtx-5070-ti-16gb-desktop.md,,Harvested from legacy log; unverified,,ple ai advanced rtx 5070 ti 16gb desktop,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-021,rtx 4080 super 16gb desktop refurbished msi infinite x2 class,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-021_rtx-4080-super-16gb-desktop-refurbished-msi-infinite-x2-class.md,,Harvested from legacy log; unverified,,rtx 4080 super 16gb desktop refurbished msi infinite x2 class,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-022,rtx 4080 super 16gb prebuilt refurbished msi infinite x2 class,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-022_rtx-4080-super-16gb-prebuilt-refurbished-msi-infinite-x2-class.md,,Harvested from legacy log; unverified,,rtx 4080 super 16gb prebuilt refurbished msi infinite x2 class,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-023,supertech rtx 4090 gaming pc,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-023_supertech-rtx-4090-gaming-pc.md,,Harvested from legacy log; unverified,,supertech rtx 4090 gaming pc,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-024,asus rog strix g17 ebay listing,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-024_asus-rog-strix-g17-ebay-listing.md,,Harvested from legacy log; unverified,,asus rog strix g17 ebay listing,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-025,aorus 17 bsg 17 inch rtx 4070 class,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-025_aorus-17-bsg-17-inch-rtx-4070-class.md,,Harvested from legacy log; unverified,,aorus 17 bsg 17 inch rtx 4070 class,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
harvest-20260512-026,asus rog strix scar 17 rtx 4090,NEEDS_REVIEW,,,,UNKNOWN,UNKNOWN,,UNKNOWN,,,,,,,,,Needs Verification,UNKNOWN,UNKNOWN,UNKNOWN,,cards/harvest-20260512-026_asus-rog-strix-scar-17-rtx-4090.md,,Harvested from legacy log; unverified,,asus rog strix scar 17 rtx 4090,,,,,,,,,,,,NEEDS_REVIEW,"missing MCDA: Performance_Headroom, Price_Value, Future_Proof, Portability, Track2_Avoidance; price UNKNOWN; AU stock not confirmed; track/pathway unresolved; MCDA score incomplete",,,,,,,,,,,,,,,,
